pvc_content,pet_content,additive_content,contamination_level,particle_size_d50,moisture_content,material_age,tensile_strength_input,extractant_type,extractant_conc,extraction_temp,extraction_time,ph_level,agitation_speed,pvc_purity,mass_yield,elec_consumption,thermal_consumption,tensile_strength_output,plasticizer_recovery,stabilizer_recovery,additive_purity,extractant_consumed
68.64808492205498,43.31096237958182,17.110545884392963,13.467271457458565,20.544787392467782,1.5000342354900065,10.416072447227608,124.14758504687526,1.0,46.37526438939286,72.92315932652252,15.315777726626845,10.626014025473362,187.10724823756652,74.42740393842243,68.71202488057824,88.88358510671628,264.26316634986586,90.98281017013574,54.49697255479318,71.07502118261259,68.7067390287844,4.721042250930264
52.342023426021214,29.807744775385473,14.57149204126977,7.335003089258685,4.8904515091700125,7.60076705950115,13.372152469157458,286.98723108097704,0.0,38.929194424467326,117.13626268360075,79.04543933979136,4.00930312551165,408.6875164111777,77.21467965012128,62.282038432260606,138.6708848832487,638.8683294573092,210.3040664398556,59.06850547792109,39.99991903690503,75.96688348278134,3.239820829560797
68.18925435935184,21.511096919517264,7.161847854443597,10.66686981584151,44.33510239234238,5.640070862212271,18.539024489726707,159.76130882973138,0.0,35.43028186634737,102.6844229950796,127.16648594221225,10.125235854321334,478.99037117359313,81.8591337053509,65.66205921049017,195.84869189939045,690.403587218174,100.5811561124228,61.894739075708024,69.66061416999956,64.64118803763239,3.4021669844535665
67.8024607826068,20.595710331271995,17.955467166585194,4.707106644671273,2.088521859855861,7.238157806892027,7.7999060263225815,184.62983112615936,1.0,21.39783372633088,115.60987741194286,154.48631419386544,8.78405049594745,254.78460235530784,87.0414599662126,66.61726503073234,159.51600483151674,845.1974739438311,138.68282090256375,70.07108120394852,69.29270310400604,82.00163489456676,2.7443285311570156
61.467152258285964,40.26529580212073,8.490142940216888,8.333781655243179,34.94376428897032,3.3095911114130727,10.904587894229424,229.50375324698905,0.0,49.42636668277169,50.328327970517364,136.29528265733913,4.569035627300497,416.6453208347985,82.20167127499448,59.463415137351,178.73776079143948,482.2324107802997,169.59871724817475,71.53225818810415,30.899460958627998,76.31605287092829,5.047592729050629
40.58386332410032,35.880639488546805,19.663998697065658,6.217870883886347,14.62323923477754,4.7588091223108915,6.933340562752286,59.06160007437645,1.0,20.916463564705353,45.34601404712964,10.440482057967184,11.734190192686983,769.885654729238,77.92609201091034,69.67937526981996,195.15414854856354,118.16209978290345,40.0,31.422835526011866,40.69746328689616,53.89892924748627,2.7070863345110445
63.92197900166286,24.769238111526086,17.72002745531498,7.7468109102380875,15.590523638321715,3.5383736870023395,7.813351413892951,100.12446679393094,2.0,5.087853763281513,113.65744470361072,128.65480545175853,9.483581202792143,323.5822460129014,71.095461552738,71.26633661910829,170.88342676479843,766.0713352231777,53.93991923346328,46.348256024445185,46.35741798081363,83.45756507079281,1.9985875635852022
67.0226556535934,42.66154815839948,5.716476111087478,5.184146144587061,4.310167626602945,0.13050624307727787,8.749883376844261,157.24024331146967,0.0,7.968945052231746,95.13812625085073,130.94000497349313,7.522623049001931,507.86472850756286,80.65703439578112,72.57675288343191,180.5559624492272,694.5182512264886,105.55369833779099,62.444452164751425,44.494308455827245,91.94579903288343,1.2686270396258972
55.715884593386875,33.97215755636822,15.232961507744163,12.314866086176156,28.545105160481018,2.7007928471311393,13.246285723343872,186.65696859757261,2.0,49.62498842001935,113.29549170182085,56.842247446859744,3.749350319669479,212.86755182560614,75.99276676518078,66.22521585736004,95.66592732817523,574.6956891536711,116.99334607112166,58.46507344921881,40.29670134602769,60.737947870998724,5.184232525327387
45.91488066725451,35.19815540116525,5.154624974262107,8.075929313085844,22.419826003207422,2.9430454343454393,14.588687910463207,258.98704783849985,2.0,34.40485378941399,84.59613373194145,164.32343355358404,8.119346528363128,556.8473108903586,85.2491663594386,63.45672456883722,235.32880925653853,667.4101255329286,204.3172503391499,75.27966980962572,60.89675258799255,80.59112040564266,2.6566660210465467
45.4237969194213,43.01552191939574,9.427664835265366,1.7146192105242097,40.930533619286805,3.671384342529377,4.101945639531234,116.35801537150753,2.0,16.75559839060061,58.98385849250538,83.2034332156581,7.148360132953396,697.3990742436876,86.88665344807535,68.73374432334253,205.59827487806885,367.2040148154068,88.09967443567984,61.186934929844696,48.82260581158931,94.75015557275135,0.5
65.36185417376556,21.264773090264143,14.052374882737972,3.3219077064318956,31.89020666975981,4.423171696453194,10.014911021855557,151.1500667788689,0.0,24.086276633699647,94.74262500933844,103.59133895023321,6.952341342207322,356.9133804088104,85.16169186261956,72.73519362496775,150.93596023116987,625.5359929253856,110.16694571309068,74.27057234144978,52.82008553347393,91.01993292037423,2.354766863718254
42.617232799434,41.10620931900363,17.34750135719888,14.770084961868712,14.087708006817147,7.318179371635981,9.756899897830845,75.63953022932142,2.0,42.934644543626526,52.55368280888496,159.9256081087608,3.3159413566736866,695.0494984022736,70.0,60.23991200466676,245.97519504593663,561.0321297348097,40.0,47.92134060654738,26.818973472896715,65.31249023520016,3.0617380366743605
56.386192871902175,44.450128940086444,10.155818495528738,0.2732888399053518,37.950718239615526,5.995941935263128,10.046942053697379,55.585630352482355,2.0,38.793331746712965,91.59246945776503,30.298820504762787,2.0385821405151265,468.1443720880118,80.22123580263977,68.12437794132191,149.10763423406104,395.14340221447935,40.0,40.44349319761367,30.984435368542115,58.54973478562654,0.8598362200526823
46.10271649894673,26.92708836018326,16.33519082450607,10.941757343661989,20.36479181857597,6.972546999828327,3.7580436004007067,51.023903318052774,2.0,18.78047572545793,71.85825544503005,108.7555231244291,4.299796341982954,617.7154223875641,80.1680442563754,70.23438918761462,221.57700093328103,516.2831095469787,40.0,48.6504642032347,33.27010214348249,72.6760126273029,3.309463598302009
49.03841013708038,33.52746861966697,9.385853453060738,3.105217143247489,20.496255896815683,2.6797226996082397,14.013473175251807,65.16763712447789,0.0,45.382883965550896,119.11986452738351,123.51635451338392,11.658073853663755,179.9797076394545,81.81940735570498,64.61487186474181,144.1168554242702,788.4433891471059,40.0,49.58455077396238,64.62045318630322,54.82840137437155,3.3055153361618665
69.31463429591307,30.58977579921731,18.51954719887177,8.474638731396222,32.09059329840111,4.29340862204283,14.03627128653881,50.35189868774776,2.0,31.290339666366577,61.809487319275874,70.58144694583937,11.027192875821655,361.76727041185734,74.6638686116161,66.63175712205214,149.74738097287238,378.53512438328494,40.0,43.256651227679214,46.67804634588517,56.993843552106874,2.3463761052478427
48.298753406629324,21.71322198647466,7.743548312360608,7.962804879233808,33.14225759755752,3.853374821430066,19.14870131729769,54.99412673519781,1.0,42.79127400151197,106.13370364840438,55.31282012888983,10.537996111810825,340.1883847288024,80.02841888292964,63.157587805438126,119.28356346395486,546.9601847988089,40.0,56.75447855605351,72.36733636680574,70.43306417758271,1.3573571258050126
60.50530367563967,32.60875899997224,7.897735120913428,4.8358594371956745,45.12063449786855,3.8241711198561443,19.668299604013068,288.64168048598447,0.0,49.7097853038272,94.32754516838077,55.98114608299867,2.647386007583423,663.9867628106475,73.99372586266679,62.16538635912766,196.59979599884494,478.09052513674,180.49862695341903,46.96645454317539,31.15996758317283,63.86015031604617,4.713948448605112
63.0215550492325,42.38930895672519,7.075161450572004,1.3615614512437553,9.681085241049043,5.072583135870041,5.527524163181848,252.6917538131955,2.0,35.36761890182201,67.79492576764429,19.46552866813704,10.096221310795105,565.1119454537427,83.31601172601098,67.74008054379573,155.69391347961647,228.396408946109,198.7640423636389,52.17488006551739,56.60235131127844,68.11932856562512,3.0746393835361614
48.6469679907141,23.922139561256152,16.18808441746827,10.933693882003626,28.992363433764904,2.498422822419384,4.132393918975502,60.049517826632794,2.0,15.922874458507899,73.26253687164163,93.04739475068338,8.962368708540112,400.11415793233033,79.00718013068912,67.47593294962222,163.21901115375084,460.66064190278985,40.0,60.70492766884406,50.83195586972277,68.66336871390591,2.205946175048597
44.39678652918338,25.35686908834723,19.892082287893793,9.476445434241711,18.185497396053567,1.6288654517551029,3.3656820219611756,74.81181185157877,1.0,37.09046632720702,99.92663187698659,134.47935500757802,2.9080211904573456,260.2852454814305,75.39805439945732,65.62203572625593,161.5553404334786,721.2074410415759,56.00217007220502,54.103807846182114,32.22035060178004,58.11774389332873,2.5618687481011966
63.16481772856543,33.66850226282766,11.292216029856998,0.9956158912246837,17.360125380515203,1.166522958526282,8.433959381640946,215.95114040041616,0.0,19.61014279330025,55.67428372379971,49.1679205004938,11.345954846960453,126.92195862372341,85.04630960825862,65.63249525589377,90.74462308989541,262.50610129392305,162.29615844941583,42.355391929817365,43.53527543257981,65.04573578293075,1.7161203999618553
53.60858143950101,21.11528603468972,14.966539036821608,11.187683174294548,24.00230967506807,0.27751931027204346,19.876155988550362,246.42105931385095,0.0,32.821963583473085,66.15507929103183,170.42934648588357,6.956520302919055,740.1035971186568,81.14587154823708,65.78515863107675,260.1185850597552,635.8794119535694,169.1794459210984,78.91302139759875,52.10687878237446,89.57960442184718,3.7262020129960245
48.636388018504235,26.149321201205485,17.566864324495505,12.245980150244456,22.333332488855284,4.76017001430208,6.172375004844103,287.5342724485539,2.0,21.474000180303847,119.43954131164777,113.99473463082032,3.4715425051230993,526.5385009163767,71.39348547717293,65.92663439138776,188.07804553360964,767.5097821874045,187.14372019679516,54.34374071049469,32.51926847470081,61.89763166648385,1.3347379324648643
46.34868460139652,31.315997907549097,19.8041813744792,12.944805981630921,28.878331500412887,4.505346356168211,13.359876903164531,162.4739257148471,1.0,43.20515845554952,117.73442596082921,102.3014506701663,6.900675699262217,332.0396322602079,81.95640796326846,62.34953502415423,149.3386746339319,703.0194448679993,112.18668013453038,95.0,71.68898704870658,92.83251518676869,2.6175545980342227
69.50864756552849,39.18279285846478,7.6875254391974455,7.848179312159178,10.16405167155643,5.073381432083338,12.62759456685884,94.10501295359131,0.0,16.915895958263874,117.47213050580656,57.03510332992137,11.0344526268791,711.1228403176113,78.76249919168029,78.4047458659834,200.46737376520355,628.8804766045694,48.104814744003555,51.33260610079983,54.26522485447818,61.65094513780323,0.5
59.38920741123204,27.0225250449257,17.498078502061073,9.61937340428239,38.60390512400094,4.945044622322127,2.664280446649358,120.21073457137128,1.0,40.5786723675788,50.89114990250832,50.27846583542712,5.768818049527595,797.2013492088129,79.45866301987809,60.32349506515857,217.0752225109395,271.39243014393145,94.1422713138902,84.82747355770947,41.04443165969699,92.61860136133413,3.0268521579174954
55.69191677385743,24.052310779548492,5.609422949880666,11.485780036205272,16.753459222213646,5.583794970391329,1.334613819249316,139.1954618568654,0.0,30.570045439446822,101.61084792814967,80.53731383087481,9.701248788466733,299.045774752621,77.48770946659673,62.47888881885987,124.06697654792283,573.3220278968986,101.8027301720393,64.63982857212257,72.12373360500914,72.23095825450017,2.2686424581558473
43.42586525649895,21.853461824887273,12.553130616184582,14.89071450696532,21.580041339543815,4.951535402961906,13.022741610479681,131.9499014227785,2.0,49.32515160797612,85.13675713545484,139.38400835849262,9.547800801885463,212.99488032315816,80.44452158470179,64.24834940818235,129.84354258232773,644.4700869864395,66.03988100316246,65.97815915787362,74.17991208941655,71.38991379853614,4.5487667005308
67.37332285587289,41.273992459625546,16.674621785520927,6.155119847306942,3.0938004584709153,1.4797844943681202,6.139131293844576,149.63996772590522,2.0,37.00399508642903,115.0560238383215,138.93891773218235,11.180554108766724,436.97663082514606,80.97593147980096,61.68645907899452,181.0960863575863,785.7711577837983,106.31148281643368,50.585142461831715,52.548639426353965,62.37308017233944,3.5906766135317336
49.98360508406176,39.25692076335123,15.79907611273917,14.907293403307191,26.325503085238676,0.9724057982534324,1.1827091867800885,104.50106649212665,1.0,37.14423553331305,90.94799166591135,99.82973647462636,6.899018625641839,344.36934841776474,78.82913817810027,61.06645995132296,151.08376661588582,593.9223663217305,90.9446998658913,95.0,63.3874345118498,99.0,2.2298587217628905
63.72223171126011,25.652876258683396,8.562815217150334,3.3909179734825363,44.156131272880145,5.1104778832065465,3.0862886248726413,169.73870558005936,2.0,22.35683614644072,103.3486521094428,53.241914367329905,7.286503688511112,384.8187749119364,89.28772172835345,68.78541397346422,141.779555156788,535.7881193824628,147.94650389736657,70.6865391736219,56.331885798579954,84.30514330747577,2.014706938121373
67.16010258337559,30.03740854583486,13.855106863849334,7.5775145329107225,48.558245383335624,4.637566417791401,7.678184653588362,90.85819855064287,0.0,44.338830818263474,102.09430450043364,150.858395488311,7.673075701543386,315.53880786732634,89.29737638160417,61.52319833497644,172.93897441828827,772.0931693177789,77.97032590428093,95.0,73.7954251516185,94.93509426521057,5.276606607158115
46.17537211584447,30.596004525310832,6.505839095476822,5.313446914776411,17.78777773761823,5.487142060155763,12.684441592504626,270.94828679867123,2.0,47.11173949528208,94.5369780320547,126.90592470297264,5.6641459677101595,597.0741173058225,85.90144084242306,63.771808292638816,225.0762940324964,671.321812127781,216.151809183865,82.97358944422415,41.201873962566054,77.93351763853153,3.7315526635448193
69.33844365111412,39.50654822742065,7.082224900661602,6.620837438946295,19.807828950195304,1.9930458264370614,1.401033062109204,71.58425076819209,1.0,29.00935609443526,98.71737697150914,65.69508756174518,2.673505801815929,601.9710212096695,79.45878115699718,67.89126775359638,187.7273687912981,523.5043094079009,51.16537728342251,52.746968835794654,31.56259703124738,62.16470135524457,3.1394828619626245
66.82593682198991,28.98080297151673,9.778250636794063,5.876912497637788,30.292434569428128,1.9624781856742812,9.911202355192062,278.32523674645444,2.0,41.21863110841343,50.6257178724471,110.99499284578755,7.863019611433826,166.44170578669764,87.56817456315174,62.84570367477618,138.35210502948036,387.3267876578501,220.0,78.10619217099475,57.00552565742954,85.6068386272812,3.6889042498608813
56.98378549107926,25.430798985241264,5.057347421908522,1.699241877386709,25.68182506515281,6.772150021370977,2.245374296578511,106.67696568225256,0.0,38.633828586701526,40.98564495469222,77.69295246745699,11.837748533029826,535.6964300400867,79.09030788866342,64.05093131004094,168.47963147268513,302.60862470664983,71.6241039219094,38.769366553108064,42.956485570282574,50.469154954235755,1.7580717077742607
61.729424955355256,43.132163759403404,19.317673130174803,10.909276212286422,8.797285775065108,0.49347156975107165,15.017633683974164,178.73283981153835,0.0,32.79870859149621,108.14313492152748,99.56385038228524,3.159572853499613,630.9213525083039,73.50600625576554,65.77378548686781,206.80868361950755,667.218684215695,102.83584722291491,54.79553666047484,30.16737692119301,66.5603281508031,0.9101516346477905
48.32182333519815,32.9080973795565,17.264615012854627,10.319655784849916,33.72172981049404,4.021607747959086,3.950039287503366,139.27357388204916,0.0,10.428536860381529,117.16786055612044,41.29153831983451,8.753260018014895,117.01776213127529,76.85409585804926,74.01246132398502,92.91671352977761,569.5894958772793,86.78015663103103,55.92610079321573,58.639865027353764,83.8934257066648,0.8964526460243295
61.711127921918546,32.47803303359572,9.681512029867445,1.3203389545688156,36.8092468666972,5.3949752721500115,18.675392487782528,90.31043183164033,0.0,11.744797152712641,99.23638421558425,124.75004426909439,3.4881514845021657,480.22080327918894,81.65744069588831,68.80365704704887,174.30592670473254,665.8802789873266,55.739683806516105,50.806676510765506,32.361247736860875,74.6686913151345,0.695079147082885
52.934011402751764,38.87804601651857,18.529753971286574,5.245059223198437,4.392675734815574,3.8192101376041316,14.89806301858981,78.42497697527011,0.0,18.198437507449285,46.58889786411543,98.25693155901635,6.730780533629665,756.827175937374,84.82570743676192,73.53391562273835,235.9537456696281,356.23148780278035,40.0,69.82946160235387,43.3086068710655,87.71932112683585,0.5
49.764721232703714,31.41598871842224,13.120366336975188,14.828463036771556,23.783326405034913,6.741795723791827,19.073329277010842,164.16907691195559,0.0,26.01674205487818,59.79733031985664,151.29190613288165,5.267721116403129,698.0642252237457,70.0,66.24900719397782,247.7110492611485,547.5580196878076,77.14697766308889,66.28686824179914,34.49808817591131,90.31009414352705,1.6599454624705856
60.9061540459994,37.59614858411217,6.136398782797342,14.647763903935125,37.18745477830447,6.642203847866172,7.809172681763193,75.91887079489611,0.0,21.732969045771632,71.92782960018423,22.921240244620172,5.385482177198375,262.9847229119524,77.48835467830457,73.93058446715133,89.83543910684818,305.3250080964657,40.0,65.74766842609762,33.4894713787845,83.11390557672556,2.3012470298806127
51.49383492635141,24.558050198422933,10.944656922845565,14.920021060362,36.99618806096146,3.2450768440660296,15.032520343152859,187.10706546427022,0.0,45.972320354411416,73.58908545803979,159.2207536211334,3.5953969346401964,658.4344063845308,70.71403676823306,65.51371790445877,233.18542033093846,627.7273003234817,103.4003713322387,52.22488982776291,32.47339293421003,72.91083632218538,2.263144588131725
61.13544678222904,27.76335105097866,10.495216903317944,7.744831781939384,35.83235625569202,6.840784336778515,14.884073663157524,167.5956104763076,2.0,17.774730609594393,90.9064483823127,60.01278630873744,8.774679728625438,174.14618725793926,77.7587519740375,72.6929147117655,107.47018492959627,505.3398969935233,122.97063281407185,57.2902364148158,52.66729118773386,80.9633645178058,2.9390387645655665
65.54589523394998,31.85455673358957,15.027944578951484,6.804583916353409,13.993918248368747,3.1831453983725853,10.721679147917365,201.33847353374995,2.0,18.48895845595676,97.96913062339624,63.038558176109284,7.023501785948744,615.2614242410391,78.77486245041494,67.51142402912264,178.37551595158004,574.767629423444,127.37685780171083,62.654506556014084,49.983937774346515,84.97508493437302,2.9169509515849783
48.124580689551635,35.86108314372505,18.385872217356656,13.245881897688356,28.243031796610204,5.398169953852724,6.169840014234413,167.29992387756732,2.0,18.19569336392496,64.44432340364659,139.7196498108281,3.1361462934998046,505.3466796484528,70.0,70.01256314437427,211.90600804586194,570.788701041019,102.39272448213774,47.103066502159194,21.68385215898841,56.837423539190375,0.5
46.19497912941075,37.20760659399302,13.662524971280323,10.40626198792369,10.47484555535954,5.592475561360886,7.518581511856124,119.57613757182207,1.0,26.375520172905897,47.74448762474887,162.46930432868325,4.74145188182687,573.7956006667247,76.32985206052983,68.20642332071736,220.4585783545967,521.7105058262802,73.75594089472149,64.9296190513113,37.409907571355404,79.47937451760271,0.5
49.61097700062439,22.038550257772403,13.505132398052687,6.780920023917922,24.28785032392512,3.798401128174281,11.11835440446578,161.7142954256069,1.0,11.083438870259258,60.32752536136882,137.11436991931419,9.921265438125927,652.6446109919101,78.3442565529339,71.57259990843224,224.3079352739387,524.029760917856,127.8499492245028,46.656168297095384,44.08245189225144,63.17978784817262,2.3242457390958817
52.71247975453386,22.79992869695235,6.430485255145352,5.6961555396790935,26.399682435432794,5.613721736832044,14.629309468665834,288.1602964307421,2.0,30.50568353550699,109.31140513154534,104.11509691824807,7.051529365631431,470.9347586298254,89.14952113805552,71.79553096845763,192.83019349593525,719.4982949418913,220.0,81.17564861757927,61.969535496762944,87.2028726472342,1.7940605775883711
61.85271396758396,43.17865473254382,5.229975598870494,12.577765103819093,6.804631898947671,7.0204069957318165,15.479216005081504,167.40860811310367,0.0,40.9367593133701,85.03007876744236,21.904863451851284,6.492120732208517,392.8833912880666,76.27965189402497,72.41784270994481,129.19332918909484,369.87419040218515,91.1829268272529,87.89541515327889,49.95481092246859,90.1432097218573,0.5
53.12452525360645,40.90969465476397,9.842521597860053,3.7795792590588126,35.40525004529963,5.686288645494169,10.458101659202152,259.2600221471738,2.0,31.04573008729017,72.530853123572,41.60263872327554,11.776140223688017,497.314961801384,78.95049592586834,67.93370539615569,179.34000545042295,336.2666448113605,179.27471374247463,47.054695723864135,42.93891387330676,63.154423590595435,3.5533560820628525
60.804018876361795,23.018373263022873,5.30019013014113,13.254802074689891,6.457117204532941,7.883671239863194,4.545639471065826,243.74888052002993,0.0,9.512570708435698,89.49450671423476,176.03486666501632,3.974825394392804,580.591500259643,72.39606911819546,67.25795602873754,248.0002096085785,756.6078822381173,148.32876256666137,51.3636601067045,35.97164077138281,64.7499948926436,0.7904450841108892
69.8615705863124,27.1680555783624,10.679007613561275,14.256520417290744,45.57079169464436,0.823557848290994,15.373305669921923,143.64496265345048,1.0,11.59366049411664,119.58375897524685,164.4257861092192,11.059293578244475,357.3845241206863,72.27331091700215,76.79828127437955,185.38553454144076,898.8609336771767,83.1313269714258,51.263495071628036,56.62549737669256,59.667989470923416,2.364124745760356
47.01141289311019,24.725927819933904,9.39937540861002,1.0120974048709641,5.829739716653239,6.108427707715985,3.9941377426287055,193.88618264847446,2.0,31.174099998892494,60.13297187917474,31.975185267856695,3.7195112383340416,592.4186474706341,81.48056442722832,68.115592033413,172.83094652365384,231.20517925610702,158.3472273676125,47.29439379608428,29.414831303326604,65.04128404580962,1.3434081539174285
62.75278590188407,34.9694857409634,11.979024407002747,5.782959524788557,31.14624574257495,6.234277966347464,12.881057441289576,96.16663647038921,1.0,44.055958790598666,83.55067986139578,88.88838509080975,8.507315049136972,395.42939473148135,92.99550624653935,69.81126444384168,145.83094830026434,496.40661987026823,76.07615822142749,90.22451013173898,79.85031808185943,83.49504800404259,2.322829111439913
54.30362128063333,27.0325977008964,7.590698402298814,14.591854742150597,45.88544330080845,4.287084478778703,19.628710665540904,256.4956466134021,0.0,25.842210141001228,109.01996658241326,21.985479733626267,5.336127033957633,207.21736679060467,72.92180818048739,70.74495574953676,92.99316571215597,507.3172413951561,155.1530610189136,72.28470328839646,42.63812271515254,87.4245881510057,3.6044037610245407
52.54500295680869,33.99959014372078,10.062063449914387,12.950948292522453,45.24607687643323,2.3446466919042157,15.03158168768346,182.64882704880375,2.0,30.236736065045342,72.13293427787568,67.75178501462531,8.641530759170132,733.4738234259537,77.85851333487751,70.34512460046747,222.39956759136382,396.22345983045466,120.17791294846802,63.800427790414204,58.975418484606564,83.06677106395063,0.9330647096800571
58.04977591301427,22.152702091095936,5.686155821977529,13.603197268329737,38.48431592712489,6.065785340069086,15.396714449632318,259.1770000820037,0.0,14.602081942904212,48.728637338533716,60.53618864139623,5.7768196946065045,759.6329400108391,70.0,79.31905098662222,227.4749115249751,317.62681368877276,161.3461314722713,56.41049888338756,31.006722928516787,80.83130409149014,1.7900504402376034
43.544781029748165,20.699798449216633,5.485710081424901,13.15026255797072,4.723207666015628,3.350828101839708,18.437811248163204,279.39850542589517,2.0,30.211723735188063,43.03404132107797,136.07163056477646,5.210644716701747,355.13317726966227,74.6636593193582,68.35929060960306,182.8296282076181,447.2404307802816,186.13369223609146,65.42919150994477,30.55865291348729,80.88680261935224,2.3616736017376447
49.460979707506596,25.317636406129903,15.45998607831583,3.387371687330414,2.8586637894021694,1.079908089395344,17.424711020510017,143.09030510624805,2.0,12.144461881398538,87.97630821653779,44.37084318406136,3.686151285950872,226.11413465470145,78.26244322814874,69.20377326664483,113.04554942718437,446.1410725599733,82.49264294259942,42.19351294509605,34.84301630690911,68.0824865563656,1.8682327131000696
48.21853945554456,32.075514495941995,9.044343705278083,1.7145091453113444,47.95737341834658,1.4193100256219733,12.078198946645653,271.06634941097167,2.0,38.556981740773736,53.341350230117385,92.36936963127354,9.418090585522412,345.4046905216487,83.12907504388821,67.07256670230183,133.11107847186543,365.09938565341815,197.77975329910015,52.637302730225564,58.879503155942025,74.43720470897246,2.9839348715561695
58.312914038933286,36.63477289255131,7.605385601755136,11.079491052003046,43.2665885093593,3.0231621242544673,14.489252446183961,84.20329223447959,0.0,17.858715559514962,52.42444290691351,80.2101437143742,3.2058327877316213,336.0585451373412,71.7996345944709,67.77000943544496,135.82716251695084,316.0614465856207,40.0,38.634695259611284,21.42459723487547,65.64682082087299,0.5431545111420906
46.74972679094945,39.59081681121434,10.081238878123333,14.248499261879727,33.467365820732226,0.941114643075843,16.244661099136827,224.59992314881254,2.0,45.23396227141474,51.18879530210766,70.12343742813958,7.419168425219397,359.80565433058257,78.19733135007789,69.74310186631936,145.8387437818299,268.16110966017357,147.23600690564746,86.00725273986994,51.49048102666025,92.34377577627258,4.24480338501044
41.421724811070206,28.49242161719902,18.61436070945321,4.694856635324458,15.84637129486035,7.75045214103454,7.4751778597910015,224.3792251312899,1.0,13.172090076120602,92.38585347789491,46.01886227451071,6.789268264071334,269.19749110984594,83.83095124366535,72.96464094992105,114.20461054850567,457.2235034681543,175.3440344540224,66.08747234975195,43.71485572590025,90.33995851261847,2.2446656114996797
