pvc_content,pet_content,additive_content,contamination_level,particle_size_d50,moisture_content,material_age,tensile_strength_input,shredder_speed,mill_gap,sieve_mesh_size,separation_cycles,process_temp,throughput_rate,pvc_purity,pet_purity,mass_yield,elec_consumption,thermal_consumption,particle_size_out_d50
46.81716165354331,24.324861129789845,7.658532518739088,4.088797461238375,26.332883517098367,6.693125971252354,14.469945861410741,238.8428853063269,748.2638418332652,1.5715663787027776,3.2670010337862436,4.9244477424810995,23.520027939952463,240.02811226216338,74.67880604205207,75.50103763207964,65.39621383963407,597.9672409977022,0.0,1.62358993969101
56.63754361047505,27.84733424504973,15.171410913197423,1.6608638790083152,14.341998290575246,1.16665840588544,19.014806005781846,202.35734212424185,450.60887440305976,2.212953343816592,5.312175394068551,1.7041732795730224,29.384729126339323,368.50756420335665,67.30885304617063,63.621701854214265,73.60335171959589,264.1610117126632,0.0,2.6253904268317774
41.91451768312526,38.56731416812714,17.690113419618633,14.340699892839437,2.086157674219771,1.8135892153176858,2.7396368530408095,93.04266592073105,652.7717451128178,1.5628570188854838,5.123744374363202,1.7709715631629819,69.39752968650501,329.1085451035138,60.0,55.0,78.07877851494572,299.288687350331,0.0,2.270054290679132
64.82893515977746,20.36707108900177,5.603806099098857,2.3163463203321366,30.912112273491697,4.38891247457766,7.197090198067754,185.8378543559394,287.7377830826355,3.839616703736695,6.20806907586678,1.5823307684089434,64.63096358600129,113.19605119541663,64.57804036422202,55.0,77.07736050172309,271.6568853684028,0.0,3.7740846807546347
58.94993197366195,40.67933561301716,11.744490326340209,2.965004733819593,18.999041142676393,1.7210497446261952,5.458773043770289,241.3441305985818,921.2701459238856,1.3018026312355686,4.655723704749211,3.2807721547957525,76.92634431231275,158.94052675618192,71.95441080763916,73.82620799957081,74.09284030240684,519.4844030938459,0.0,1.8645949943206421
62.74263220256121,41.413700589363955,18.387315345309894,4.369941803376986,32.7410824376323,1.3056534777422968,8.471752553612667,180.21428967639196,421.6971483768232,0.5153962395839992,9.234996430845868,2.7746782979308016,78.73857551902464,484.7977025881101,66.027107147599,69.48439434291438,74.82098592694688,351.4228003028561,0.0,2.349486215003151
50.63577904389605,29.306539329788706,16.244279283843014,7.9408703103943115,5.879015054811289,4.506529933583698,15.104320442224981,267.05978210141444,393.38535982655594,2.127619068432323,8.479373894873287,1.9982287281062239,73.59703918243892,229.8486038758931,60.0,59.73399000920933,68.69492108913694,280.90539527907794,0.0,3.329119263477956
69.1209407318471,23.84032247651587,19.877115747464423,13.24238349051117,1.1819790870554914,2.944746167972924,10.010609047082344,77.41397479792457,514.8784782775031,3.889558511878572,8.851577786748065,2.7176935320861126,27.97556305861995,31.784163453826466,60.0,55.0,74.49607582083532,370.65400084781356,0.0,4.499209002142692
66.79363363966593,35.021010198627025,12.971207173958657,11.408190340948003,12.790565270321991,5.009274286723754,11.843881516284679,145.23508701215852,1102.369920263142,4.267753523575032,6.480407428332657,3.6940874042468717,72.70296445549883,117.596600738503,63.76085697665187,58.30649182684206,71.36922259887406,655.030163630511,0.0,4.090745335830789
63.35150491221286,22.991813896622357,14.89993578201727,10.622363307639526,23.099092488205585,7.29764272326941,6.968942873488505,176.4911046484143,996.4666482835427,3.693389756980419,6.532575200677661,2.1268021259945207,70.31822808731872,177.79319393430046,60.0,55.0,74.92094700727377,476.2539679587114,0.0,3.7108030674830177
45.839161235559025,29.122984026956313,9.537204217068922,2.627708517840055,20.00656272133913,1.2079450514805412,3.6844960746549105,158.081323967277,1146.8922911337577,2.833644724648746,6.2873874953015125,4.660983104121522,72.26515159158184,499.7498081043471,81.48760743699006,68.26801480661393,76.27769757187222,729.9690538343373,0.0,3.011401195948343
54.001630111811025,43.96072952252431,19.213033994989885,5.365239472889614,40.60997648603659,7.307469278504511,6.071739329816842,77.14663695538827,851.9623460330854,3.648539338570966,4.631399467003834,2.2253849487108233,29.101137026989484,158.31885826369012,60.0,57.704937533147906,65.9043797827982,419.4782742376314,0.0,3.1120158026021487
41.314112973616865,44.88661181459093,10.495032328348046,7.176073891300169,19.202963387544784,7.219919739383349,17.333925723597755,88.38207351115764,862.9215110320877,3.438808722988921,3.5600070101389947,1.792716123291413,27.007509666399052,22.93396590344704,60.0,55.07977814922192,70.73668743944795,409.3752913907613,0.0,2.9747279900532226
44.62868476202644,39.302622283864636,16.077660690299428,2.211389302283788,26.756838390352407,6.632700666687223,12.445922280914798,259.40432321387175,680.030999426217,1.2483964992257983,6.124027430764268,4.818271387491258,75.4285327750449,261.3315730021146,77.3586027766691,76.2479850317236,63.991219396865034,544.7824428697031,0.0,2.0759519787988427
60.49146859727364,27.774037748019154,11.047103061786228,4.1014455319000875,29.879021825888515,5.0502873384486815,8.181784790747441,171.09606480036274,1105.1863233669756,2.7987185717956495,0.7425524528152779,4.242242440472717,30.42959894807027,50.966638637248764,66.40323593754754,69.7663498234697,68.87660709767937,656.7718507226874,0.0,1.6101492048763881
62.342864677234516,37.19162622915231,13.42728395094499,4.624998059292664,1.5806538864676745,4.961173259724379,16.008213652976163,62.18060668818191,710.877149270329,3.8759857299283174,0.5708360985261288,2.372550499373862,42.11730386255607,144.2931233609037,61.42128225533113,57.51520987896525,72.19437128857864,451.0103020115076,0.0,2.3687563312086355
69.0252919730263,37.63515913710032,15.796738025323194,1.9091429749355888,25.999102153886355,5.1137012794920125,2.2246912166432664,54.12281474441248,555.0600707950247,1.6538912431881774,8.590597349819111,4.3657274045755035,47.35909096964362,496.2677562860302,82.91696507592772,72.90658501523686,67.37023567192605,545.6042585230362,0.0,3.014173596727723
49.77476074414456,29.696042379091246,12.634012276270314,8.253595378623864,17.569147340242473,5.523964409742505,5.823930670525328,168.36885049858165,840.3750099176651,3.3044684189129643,0.9410284253874108,3.0752569966152,27.466551669773867,355.2728742757757,60.0,60.4769971411166,73.47982133488405,495.2695310225543,0.0,1.9345392245285213
51.11379118104607,36.02221586465399,18.606294903642628,10.575422947862894,21.353366320321104,0.13185760476925612,5.3719599270894465,91.09468148111092,746.1394934009635,2.459254094842113,5.485553928167471,2.387009993044251,21.238057281952845,34.826648348606476,60.087353480244374,55.46740443799219,71.83932637738836,418.7868322099493,0.0,2.876775352077332
54.086674338274236,20.268191124391905,11.289514818917153,1.0489744721529182,5.464226225514888,7.664740633285198,19.72192668119622,226.28148649980545,324.0198153098955,2.5654783696305983,6.3423837480216285,4.358446358156858,79.64542818602698,229.85649210998002,73.10283300093711,72.87561742210858,63.36927998570523,466.41090658330074,0.0,3.0427146381167507
45.68414077252857,25.226441465056038,14.706076972149877,7.216846526447246,39.249617999607935,4.684830091724638,14.415873065462444,248.83086563193783,592.7254139124295,0.5412696851325827,2.3826266814131385,4.008660267457762,72.59943469009767,94.10238118813615,68.71009271328735,71.2688277934119,65.98198484446245,534.7790249111412,0.0,0.8551748807384874
43.89764516006415,33.127207574181526,10.135436499500813,11.733167929016926,47.14901041502186,6.251726715219373,12.73793279138253,107.0741771142764,513.3254110944799,3.3644641099963613,9.009442963518909,2.1914993705724233,74.74027576103823,70.24288163703942,60.0,55.0,70.6286892995651,343.34685671298917,0.0,3.988238517787775
54.271147786778016,24.093782606457395,11.122350023465195,11.219851934286703,1.6023066211652002,3.018254712490905,1.094714340594985,198.04423622044519,1046.8337750111318,4.341866473237149,2.3059098316095623,3.426714061031895,37.07378415632711,297.662052540913,60.0,55.0,67.57439203489386,599.5132921213773,0.0,3.169244674568816
46.807280471526525,24.147671696913342,11.600751623503285,12.226096443281312,30.26795175916172,0.09917771132636766,4.50189003970729,88.6111608713465,578.8425569731087,0.7930133113267277,8.90289237998341,2.477560894079189,33.20609436472634,257.7713859237057,61.385026977898015,60.463306840146906,74.83717767586484,377.8335945214423,0.0,2.659435234350892
60.09441984047531,40.90760726375595,6.887105274684279,6.723609497559106,38.310281330773726,4.077877279011552,13.075284566488486,125.89566289859675,1021.5552326388927,1.8939177448606022,7.748407558663834,1.0042078902415525,45.5519934905256,374.004626314599,60.0,55.73019652005251,74.94644033624208,374.67629139952953,0.0,3.1184894555862392
53.11455756616992,44.72832506709014,6.375855185885101,12.308356239597911,14.597975638169526,4.0575209545274316,8.214667203151649,272.1988735453583,642.3895939009456,0.3384705287200916,2.7870580584798423,4.847262965601118,47.19916213868041,447.23005183361124,64.34066204007027,71.9910176811561,65.40997813022088,558.9812848338471,0.0,0.972286659876955
64.98034588173512,33.89923570071121,15.01234884720137,3.6112960682140423,39.48400145072923,3.4959143064916143,18.561327289902156,186.0245228705777,953.50056344561,0.2451962412843164,1.9320695796228886,3.198516304291347,20.335966331854436,130.87411014151434,64.19220343300461,76.14581652199973,74.03931971202864,563.7640354328984,0.0,0.5657851714457728
61.00795306006748,40.97674327204284,14.832766075145784,5.41215842126273,31.801575012931913,2.717736433296614,15.5297601636934,271.47217378605,335.2819285111899,4.949326633691545,3.5042107467692336,3.3937304066631326,66.75518675358998,462.2660734611446,70.12851619411327,59.61050493928817,71.33545233100314,359.28559421605496,0.0,3.54688822372368
49.370999241461234,44.758041608156816,14.94364571315143,2.6453336462670194,46.49355029741796,1.9986087024777763,9.50029738327828,106.31195104487674,1124.6502196584624,2.518010390701285,4.28053037956761,3.3995657027091797,79.80002228852103,263.8159685515068,72.8058624358144,69.77263191513555,75.13968024762843,632.0867145378029,0.0,2.5996697995710014
64.96779404185602,23.539897214219366,5.2964966801403754,7.012268091428577,49.059738162011755,4.220358995977462,15.240784573227138,132.5060858121665,680.5598907989183,1.8420431913127076,2.8349544267397726,3.202565843277611,51.72145220612536,136.82910991070742,65.08481016168619,66.48432611951243,70.37199438734557,463.9567943968278,0.0,1.86811409516893
64.14293072490406,31.206140331358775,9.898202640076699,5.880900336231648,2.596132642935888,3.002225117547953,19.53268215269821,167.73803461420425,459.79824562630637,1.4468976754625928,9.98946971316702,2.160191379094374,43.295521700747074,424.4350606702786,64.54999244369829,60.65868686713574,73.73064187864972,312.56202048611175,0.0,3.1054695521841076
51.62435137090523,29.814317896047996,7.967147708887953,3.613906746214683,22.524419170836808,7.75945506439847,9.758635669327942,170.0200187986357,441.4896063648069,4.9020619602302995,2.68169719427602,4.8863044996322245,43.5651135932722,27.409659834221024,71.75963627906883,64.47288770822504,63.689384371441385,583.3376829630498,0.0,3.421536402793889
48.649843117907324,22.001232091154627,16.672271338160186,11.276710638461724,27.5758954851218,1.3834184621354515,13.207991869882134,299.41199179592513,465.07728857497193,1.3360288490562502,8.391030856337142,3.4866736500611397,25.764627930326043,284.1595949617507,62.74995776101628,63.25192262741584,72.1408765394366,425.2203675726174,0.0,2.8204521005928616
60.474865119249266,38.88325431986861,17.909456020941953,4.707701581674699,7.763790043778798,2.557324541016696,18.454627686164606,78.61132974278252,566.7241729179677,3.6559711391149423,2.011618597359491,3.683685442215846,35.96970910184071,363.59455216468365,70.58878830453679,62.60739868485741,73.17099519582901,481.3692824549624,0.0,2.4103564595592406
44.19257450827929,30.844475683064825,8.70020565839221,4.092064952187536,17.146148606154405,2.351683767396568,5.724818578687293,262.9912589003977,917.5195326756168,1.4904146694490759,9.812323940121502,2.8191710292681993,50.12796731807787,147.18906670651018,69.44212237865258,65.58430110702604,71.65785289002986,478.49085050965635,0.0,3.298983662699087
45.99724607425325,31.733173354760034,15.017737382719796,1.963354962757426,49.38854866394485,4.346473409887656,17.84460035965929,265.92050985546757,1149.6030429007935,0.44539857624890367,2.642472853689306,2.1514456019631303,45.91088006808184,433.11103960597677,62.960602097223045,66.56188023460724,74.53579880249795,509.3604830845604,0.0,0.770627751260584
40.22086809253017,23.766824345331003,6.940442051874117,6.58232552702923,1.3034075889523364,3.9942420557931833,2.8533494286866707,188.29965788444684,869.0374301236321,3.4480554111379127,4.506041270444126,1.2573959286997174,52.702084744586614,127.73943604541259,60.0,55.0,72.5505659745926,375.8136040733746,0.0,2.9762952582722737
63.60773132506415,24.523166305771703,9.1272878840257,4.544469432559531,22.899142610457012,5.149923723394185,13.320515241165284,136.00929206478844,747.1662709441008,0.10799115338633788,5.806358634295112,2.400920786271545,70.9439389182444,421.5383985385522,63.65778260883903,69.22218913768245,74.25660779690219,444.20966663884565,0.0,1.431137419659267
59.945525697760964,42.677590553905375,7.079817443501293,5.539092620114529,42.21140377505071,7.600014164593663,15.873924946059903,179.80652607207404,648.5978080171346,3.4111677066467907,1.6427142939828865,1.7043897170735685,33.514538161976716,48.48703227790405,60.0,55.9061103946016,70.10149423104605,312.48314912420716,0.0,2.2368416857358566
61.154961358790054,21.116227224356972,9.252811498988438,3.5399589393082898,16.533112504604777,2.281768683950939,12.677518165796096,123.11692620164095,1028.1944670376165,1.3268453350501335,8.259790641051463,3.6483530730280473,21.659850854378718,88.36452001553134,74.86677873254969,70.48680979539235,73.83222804616172,620.8120501889183,0.0,2.7875647451742402
63.42187093065904,25.821307123592657,15.121048210239168,11.447332347298506,24.25002588638009,5.542172554039972,10.415161278898317,249.77686210998488,1049.65720244607,3.7559107371503564,3.1095125604678837,4.516015539210878,22.293526716964443,196.68244611193498,63.94155613391425,60.50684802346038,67.68704070260426,720.1064536319282,0.0,2.741572379359119
53.7674732661502,27.30148325786321,18.654903652778785,13.95005021032076,48.91326441650501,0.20032162404146892,12.729594898588035,174.56978967758255,493.03767443281856,3.871775820018182,5.718064065215806,2.211019432982609,28.050128318411502,428.48720127110784,60.0,55.0,80.01562131918205,305.9098933198382,0.0,3.7163106202012814
57.06223587858681,32.25493856003966,8.037836118862788,7.468977791833314,24.006403405547342,2.0991077818689963,3.881610466809447,281.46054471936264,1153.42024865343,3.6481254702059362,5.721521201585846,2.3315305016561862,54.228979088264154,80.8468289121234,61.71451793338788,58.09391497892132,70.56279345425688,558.5011294588892,0.0,3.4861776323491394
44.19390994382972,34.6611293253699,13.131185524260788,9.644976350112488,6.980604951251703,3.7097578239727422,5.095843496274148,205.67283608901096,595.1153632063821,0.21996886319129094,6.225086197094957,3.6814580153160468,68.49108860227548,438.96473749917834,65.05229743150636,69.09769759352814,65.88995500944934,470.80766391383355,0.0,1.8567107268671548
43.435902206079206,32.33224939626666,15.520866518651484,13.007584149100591,3.0602138374863577,0.2479583078490757,6.128087535170497,178.57983327867083,1000.0780691915278,3.5483094362544656,1.0271168719809896,1.5970857369649454,73.2083563568379,122.56844804026892,60.0,55.0,74.80220284573774,449.89601216462376,0.0,2.1923414110274018
60.05208885371415,22.10288336392205,19.293837027283487,14.982444560004879,47.29812033577745,4.941355684429111,12.357807471970725,227.76733849441305,1166.8198780822333,4.951713508873239,2.1018782373998945,4.717749706710796,58.10679211849828,231.72911531131908,60.0,55.0,63.32232043970727,777.8409210442449,0.0,3.194032993000545
54.13288618429398,26.091686351392838,14.150907243307607,9.202747270947482,13.657565957115752,5.426484867213666,9.39612040115634,175.98324110755857,903.6581008556112,1.2888643057755522,2.03132630777196,2.4553871241019323,44.188595147053604,182.8398580875655,60.0,58.94806622964548,67.54946802650277,486.8181827954795,0.0,1.3925485065688465
56.95708319443567,41.08970961906353,8.82660396541071,13.34669199809803,25.45116337494527,5.973853718704373,5.645041007230951,276.1265876048618,361.5507264511937,1.443769003904159,3.369486964450593,1.4047977837070986,29.270882489368844,67.88185104111653,60.0,55.0,75.32139813977521,283.1226184043417,0.0,1.5786387192725373
62.94996572248077,35.939717511961476,14.382172353709045,13.629123698334629,4.989737421453446,4.132596038744098,17.773377310747023,96.11149022171031,786.1369551739308,4.0862800929446434,1.8766844901542288,1.698736019682566,44.08510036660874,472.71177236437865,60.0,55.0,74.00711905618184,349.9548577989718,0.0,2.698795971459199
59.041549600017724,36.22872625335686,9.807367425170241,11.871772317114335,21.47092846725495,4.831557319829013,8.104514965571244,293.3371709364764,318.7771230955784,0.8859443447747948,9.258252547355752,4.730984304029832,39.94490803446701,224.70736246858462,66.86735203462082,69.17809018824677,66.07926513693442,486.7668867503941,0.0,2.8738372675148067
56.60738201973987,36.755081383783875,19.641925860375615,6.913970866096653,46.540223202881144,3.168522010227898,9.474602665367932,253.047637962798,989.1420398689263,3.3368600099723027,5.373067279857357,1.98847715347608,72.20155285142826,348.2623180645353,60.0,55.0,72.88183164473911,451.2135947164079,0.0,3.054767244619378
56.776214822362405,39.07257547598823,10.995142027454552,1.2173100063584896,25.369443184731452,0.3300242600525003,8.784320454430897,265.1833404662174,481.31517387388294,3.799629249752835,6.423963903175502,3.6490752153251456,49.203162644636436,291.88116156537524,81.18999915451691,67.7440291726532,70.70387141383787,421.6002607135999,0.0,3.7669165316373
49.11850294187836,21.452712043036183,15.281415811415213,0.23708333160200767,48.57119001421523,0.7996148461961043,4.4569161502583,170.7269580927678,895.2148230600186,0.2820872429148502,3.896137666282148,1.6246608941530605,33.57175399727173,255.84079925758164,68.06476699265274,67.73058984133327,81.20202643627846,412.47959304823945,0.0,1.1875171067901649
40.92453503703818,29.16520962331531,5.348413735201377,7.158009499243869,13.312364043251284,5.239967393611713,14.900913293174433,259.3003873343994,1110.089674130199,2.8134342618996087,3.1243383398221596,1.7764067693951109,37.3280640089468,312.123035542856,60.0,56.53671844319663,70.96568971727335,476.3484331432447,0.0,2.455405960804108
53.10152167697087,33.488185881541966,11.00092169202133,7.414718003019266,25.47498936534489,7.96444239668621,9.520706983108301,126.69352089430129,381.0098506701724,2.9217985668258266,5.280183117206024,4.516952875599911,28.18820987256134,450.18773003919017,67.18504936302922,68.0325289640293,62.02191605662139,465.57816439919026,0.0,3.0160394413567246
46.43754018458588,28.46141208243315,18.126614199837675,6.110435817944585,43.0467741945616,0.12642591330636943,1.3088850879616505,240.4870446410438,592.8578386011668,1.5868701972197918,3.296068260930919,1.5921328804102473,75.11512694414787,352.66306409011366,60.0,62.312676250655024,79.12486989582202,313.3085662873457,0.0,1.8267935089913725
52.25585931173909,41.11197183217966,14.153411666498688,8.522510269370468,22.68849155041032,4.460667974611062,19.31626034483614,85.11253959725566,847.1187880735663,4.394088880047835,3.7646362944327607,1.0750023469451166,23.020750774188112,270.91523893305833,60.0,55.0,74.41481095193438,319.38948611440736,0.0,3.346865767583658
65.60209219804499,32.064312714682345,11.659143295939646,8.282440549566406,14.334624991724386,6.008070023060463,16.49950862031286,126.76297899062718,619.6585928095011,0.8974736245692962,4.801133305573143,3.004932758105105,20.770774913353655,326.1411207263284,60.0,66.08037155356048,76.35141178583065,441.0346319386182,0.0,1.6076267880356925
47.01818457596022,39.21568973648448,19.039062491535887,12.549195615490394,42.84603048918514,6.6141986241110295,14.747627727744263,161.43316583993322,374.8189416247152,1.8845540765787168,5.3044700282513775,4.450907253051739,30.979336011612126,307.13319744942055,60.0,64.96906511280355,65.38569443744473,474.3050689670367,0.0,2.5736207905894752
41.74908225067198,41.30038792202923,17.809765642208436,1.6298565489339363,19.799528709194146,4.361639209781121,17.51274553985205,130.57992953585546,229.071614168797,4.258476567021914,9.850983111927468,2.303964181662499,68.65244107463755,222.22939166829343,72.62492669420142,62.90482303573586,75.20399966983217,314.7418063899248,0.0,4.652238328291723
48.441516760659894,32.61978707258745,9.833235107344073,3.377664991583182,26.77080290748159,4.959327841472841,18.229337818505456,146.7542789060459,606.598143701963,1.0341495073693634,2.621564587538435,1.512649082582842,51.408007197864876,316.1343649639207,60.0,61.60782269513981,77.1217139257117,295.68684133989603,0.0,1.0815220680503779
48.80781273300051,42.73880609678375,13.168226030620094,11.895074684394457,48.83808978754971,5.573799562196427,7.412304421304334,255.0261861959245,849.2090265819204,4.124733268005607,5.135773566385148,4.928923318262552,57.55059724261918,227.34920208044016,66.30959886170358,58.624213694496824,65.09452114049613,667.3599419124805,0.0,3.609059493050254
59.85749544180685,34.678098513424516,12.34736384138694,12.71755300835482,9.730923090415263,6.871729997547445,12.608214889917273,114.1689730355419,773.9842081524886,0.487438969102983,1.9203615251487198,3.7069545179576533,41.46390052494409,381.231045157237,60.0,71.256873141639,66.06249741189043,525.0478803601522,0.0,0.9106804191115556
56.710964570238346,41.256857470843045,14.483037501722935,14.922363204313017,15.41933151764919,0.9783162976225492,12.56734837490629,236.32029303864306,356.24123976064243,2.4972224292309515,3.82499271072574,4.402762527792626,24.1206791329502,484.76711692591994,63.84273210584439,59.65082505125269,72.80712685119337,476.8426850777312,0.0,2.348675598349875
63.5169462731924,28.514769889788106,10.011669004381334,13.093680245806262,2.037945203457077,7.409457570198907,6.078693707401342,68.42801727791296,650.6934438673866,0.46912024598394675,7.31445182771084,4.008553089315695,71.36948974953009,480.3340251736423,60.0,62.75118375369812,69.07665859373608,504.24466106633366,0.0,2.1865594621891016
59.92940620982162,32.47042396328713,8.663075011488324,13.348485106084965,19.89596664054761,0.20813922841256005,5.217092777494277,241.4347768787652,569.4710461812529,3.42172756680142,2.1573903657254583,3.7929690959567606,31.513656327524444,412.16053534824044,60.681953612930336,55.39310829064149,68.05214448819585,435.271407083418,0.0,2.22171748042495
52.19160584320211,33.28527602511444,18.690077528833044,4.715219139448573,10.409079813950548,6.689598007662203,3.1642378415614196,248.00581070744326,474.20240229339987,3.9739472963724416,6.02283742172541,2.538256268523681,21.983552032706882,304.8618595591477,62.581121286075565,55.0,67.3571817992496,373.3712267029857,0.0,3.641425872218082
64.42061153998104,22.624492897401765,18.858117492477596,6.024924510140646,34.161729302690624,0.6139234124775781,13.526969722412604,150.4246938756205,929.2712438603892,4.264306886409334,4.458659723896068,2.2973599728145575,54.36224815599162,377.17267415466284,69.17257405911838,55.85343614680189,67.41228790672838,456.30003592436844,0.0,3.272638937784825
45.00918759723112,29.963812667538516,17.649843286429686,4.021276572308265,9.475412208909692,1.5570256928393782,15.837460829584817,230.6194557918676,509.6520300271843,4.908185028645545,0.9900056718424934,3.8678343835778963,24.997353223076065,97.24366467620165,71.82773026224633,63.34507539662313,73.07735073675602,500.4723559869673,0.0,3.0250442795385393
40.68136219401581,42.9334418137919,19.67306646146842,9.094490972890734,33.90323124409055,0.0311531710490609,15.458106610823073,278.7846009362748,740.1419523330292,3.392877039267976,9.364214794045223,3.8668520327089206,25.745711111590055,244.71904408382207,70.6681983063665,59.37096128780351,71.46134362326927,548.8944070249167,0.0,4.052412937449791
42.70143582326925,35.77080600911856,16.174872886695326,14.082080313105575,13.542033695371225,3.5620536442883255,7.009232166514512,250.17824338863173,1123.2235352696166,3.8684033778161,4.42922983278242,4.802353536196373,68.0226218889515,136.07933484576853,64.69895080527415,57.58067585372859,67.68255813700121,729.5103822526604,0.0,3.1071474313911955
61.670780517893505,24.437664560924187,16.470008428429995,5.169613297674266,18.08328278899939,2.674873813739138,4.899937158838842,147.61162759923997,739.2759822535825,2.5782155637745143,7.947302089636079,3.2746392713932893,49.49657535907973,11.712540743580076,74.99661796264532,67.04160540731318,66.7045930305209,487.80210762083925,0.0,3.456246602981143
