pvc_content,pet_content,additive_content,contamination_level,particle_size_d50,moisture_content,material_age,tensile_strength_input,solvent_concentration,dissolution_temp,dissolution_time,solid_liquid_ratio,precipitation_temp,washing_cycles,pvc_purity,pet_recovery,mass_yield,elec_consumption,thermal_consumption,tensile_strength_output,solvent_consumed
54.56465637872463,20.56042761277514,16.539877780185066,4.5562988117702785,30.022730877467744,3.820404451276074,8.001986898283656,81.46604530710465,59.56450109117149,113.8739583776632,205.43742058704677,191.53665316602968,25.956402270275344,1.4343741342340102,85.0,83.32196660409537,82.23357601065163,63.52387567652083,863.3782995416851,35.393493274160015,16.2255389039303
68.35380040452365,42.488852883351214,8.40958639468769,11.842519230498677,18.73737465223341,6.224093077475782,12.475890609570294,256.2531743629723,68.2966808668217,111.03222687591477,132.76689285614333,198.60115571155572,7.379272812441098,1.8145813084313707,85.0,76.31181191827898,78.90899863480234,62.79939338390789,749.6081509186504,166.04519408527582,18.80016967185686
57.795225623924914,38.18708529953028,14.380468256173474,8.992091704171811,48.924820348221196,3.5617134059166684,19.957661040996033,288.83063493161086,24.17135562364875,85.09307834767013,167.7640017043655,142.15253729050661,23.646387721736183,2.9910579270536064,85.0,74.8897983250558,75.29116343422712,71.9547515643896,660.0172418347664,179.36637477255914,5.2174873108939686
68.2860375570613,24.684423385946786,5.090824830772767,4.473089670452955,32.78529294095402,2.547996629183846,2.9201162435389083,132.49907436929578,21.73930647142039,157.5252730291795,53.37335990893654,46.27701381253706,5.1617147955766685,2.6655159448937273,92.1248586922899,98.0,74.347037317162,66.81123480804129,887.154543325607,86.50454758978636,2.0
69.93645232822361,24.612680800637563,10.445772767542005,5.218058103731053,25.098383833798025,4.587890007015768,12.394541861325937,149.49300378767836,37.07507798535516,63.457234141291075,118.18782016355901,121.45196756653124,35.84490552888337,2.5052933199894425,85.0,70.0,77.30761477167188,67.9782216975961,322.86523588928003,66.32854486274047,6.887886448062649
41.012939629470885,30.125613158729532,7.555172098844318,2.829670168556311,32.73261644902072,1.5216205962002665,10.924840999453364,138.45121576182507,46.49326058585683,155.7268953373242,155.59738426009662,43.59792891960329,35.050689087858544,1.7908403436572988,93.18377318418231,98.0,78.92016627470491,52.92662166397046,945.8631486229779,92.86113316610866,12.906185647371018
43.556818062770404,27.56365012243129,18.649179362872587,4.399119981960082,12.006755998259742,1.0273680703617867,7.7607551729285715,245.10366326826036,44.76990633865653,77.3698501896547,138.6454807093042,131.73448986888067,25.90905074352339,3.1966987138493193,85.0,70.87446290097934,76.44547921368785,60.890892823901005,504.7542237031174,162.88562949271954,7.147553376462248
62.835965139305415,31.566435104849916,17.926379692206357,4.328560156339784,32.4925304724196,4.461839841682022,2.297932838229297,283.41850239646806,43.24746347769161,70.61798458477357,50.097417584273494,144.47309834326927,19.13976433237202,1.1586117978470152,85.0,70.0,78.97957198085923,57.152988074241456,305.0613936277851,181.90570851164463,9.488383543100639
43.784124069799184,38.895306012254835,12.800517655763052,7.858602518822307,29.008231013886885,3.465247038996245,9.726552353448497,126.32982545463871,68.33446446226208,65.8541254290419,210.011069236897,109.86084415892623,19.380291565390007,3.075296945465866,85.0,70.35740376251587,80.87885529021187,68.3564321928701,573.0559985503852,73.67938721884663,11.856454032953767
50.255285653556946,29.328288602688424,13.117917431285742,12.055693843206496,36.30583063203219,0.12899746741121199,2.5140223478452866,257.54425663244416,67.80303055539154,119.45521111656396,123.61653207231404,115.68451010202705,25.704298552612684,1.3788579959896778,85.0,81.95131379276131,78.53448430392937,67.1076178253286,721.3315388227744,167.1970603174031,14.921302326981236
49.000578693894155,27.051318258135716,19.96145436990829,14.308085799789417,12.467340618186439,1.7375835556708195,2.1334428339914697,108.26460318635148,12.129614925615517,70.6233507794561,220.25827722447283,176.1718186526459,35.30070697434428,2.4047169305766403,85.0,70.0,64.14801081281936,72.11856254628289,508.9111771345117,87.64961233259105,2.6085976745747335
56.53135271769169,23.184683998993147,5.0844990137232555,11.555722934788202,15.39562267953594,4.201224456518383,7.275171088884936,137.3955577049114,10.348557170441122,122.4263992987396,156.6038460639315,83.29650184249337,13.406659347498247,2.6150525072950512,85.0,82.95365705468201,71.4559316081351,63.56251743349547,868.6341293387911,83.9189834007299,2.0
41.51859286895311,33.27910306232703,11.538162813930022,6.758280845754151,4.818614797472598,7.097875414693909,16.28887761677512,120.61575702902945,43.759937401670356,81.74776515631407,128.36930948507327,146.7369707293414,28.81410370091381,3.9852525110990644,85.0,70.18003699162499,85.73305011165692,67.35264249176534,527.7755866335817,66.39806080982426,4.854445488798667
53.529111379826126,27.00957282832091,18.402655557834997,2.133354775206131,28.782922874032092,6.7338990779429215,16.870829298074874,69.66785275312455,64.06720814516686,84.22415759273723,119.30687673242014,33.2552395848833,25.843260049424845,1.0674122867538345,85.0,77.42359570082054,85.79311322006019,60.50354525576343,554.6250757674811,30.0,19.432929431734188
56.66249686483967,23.218283727431835,18.489566962927597,11.997708365543286,13.814967503713735,2.4886001758186485,5.975728427666042,127.72495048395567,17.112954355715125,140.57598591797216,101.49478220334696,163.24326451401524,17.06446023148231,3.876087045729316,85.0,81.44834220500817,73.13497900868443,71.87235100856009,868.4381417295151,84.32877665308754,2.0
43.575115729655764,26.682396733522122,9.064003980945333,0.5106557993815963,9.206651157206727,1.559941692957743,19.412752450079932,191.62910701959728,54.36856188897823,90.58858956342405,200.4800545591963,66.05784950128901,2.9522661627958335,4.731550021876653,85.0,77.90281324702586,92.48755358904853,80.63963310636974,754.2323185365751,100.5951877382558,3.869881961905196
50.24275258067315,24.647667921317833,15.726639064908378,0.31491541910127874,39.341401618198724,4.952945291161912,6.753033746216908,52.221610088535606,58.506288235029636,79.46891361724789,155.90855228233931,41.173330203454995,15.54930347653357,4.7570146428914555,85.0,76.23206436270826,91.32689014401117,79.15605653491394,601.8177678238546,30.0,6.020174072374459
55.136552474594424,37.18672589147897,14.630323508287903,5.178442927258493,20.074570952571527,7.517234738071109,16.244843400836412,112.99867642602369,58.53086625004298,151.76130567435698,193.5824845666193,36.53678993982351,21.733912590891478,2.279865465468818,85.0,96.67528194706397,85.69912950442695,65.07521617225409,1057.262736788204,38.80346427041753,11.476270763849644
49.11895331717165,31.70517081053044,13.938030092611925,9.609333934996924,23.910770446530837,0.30983757927115896,15.00514687540648,74.69078342351294,67.13722404363509,109.37584496385443,162.1515241574068,30.45454668807867,38.291645026328084,4.437216318484003,85.0,87.22124145023407,85.89468189282536,78.38474173500975,676.6052689735102,30.939079223545477,6.906697448191461
52.535090054593844,25.616273948505913,11.64905032639336,9.395404371150581,12.403331215859543,1.816932323314422,13.017926989900324,118.5457701149173,21.291657657199853,116.94741230576108,59.65601239856226,121.51282000075948,17.425119099290104,4.580602743840247,85.0,80.95621174359734,70.57324936223162,78.7106345492751,592.9042072148984,73.01855687941152,3.2956889424006146
52.43683004938339,44.184549890225625,8.38454202591129,8.896848439150997,19.6399042183478,1.9468387006710994,9.549684997744588,62.70112039414756,68.3589165746148,143.71158749867442,31.785959815037074,119.30595625620211,35.02718021210619,3.7175134302459276,87.34799665465536,82.83065412568988,93.64416970384464,68.33697103763075,633.6971017124174,30.9741386767546,7.234213303040028
42.799415264705644,40.827502218317036,15.746582228766032,3.618013368539027,41.91021559907065,7.588622864470388,11.715989653509142,140.56279102164842,59.24969194482771,74.73353855546338,38.83548375481335,29.948504171644714,36.79661721805361,1.2003852068936127,85.0,70.0,83.51185348429017,57.65709616116826,219.2840172597921,85.29137157557771,18.014058590855303
57.63989201767954,33.52071942673718,13.044877891566268,10.929855024685557,42.29891504689235,6.149591852679129,4.026621196070047,62.233249456371304,73.08618387858314,119.99874142537935,118.8016863419124,170.61897801520917,16.180759951556624,2.2285223308403905,85.0,80.30811034770521,84.34389422943697,66.28645380554576,706.3992432387284,37.18490479593218,13.448763046353251
42.221675847171745,39.59246908222629,5.2808308380185816,3.005920434416998,15.545423892843436,6.248122396900548,2.891601694917031,95.72473416437003,22.8078693599777,91.49256120941092,156.82289394925795,58.984608597785964,5.718576252426608,1.1087013365070542,85.0,76.6755974872995,70.02174046466757,57.932300034772446,654.9711320498501,66.52628656515243,4.742371002583397
57.41558295676841,41.058247262167676,15.02325216436368,7.955565840697534,46.69865809251997,3.686967921483993,6.620897479292433,189.68075885666647,52.86212030999027,91.294643459063,162.00063969311947,167.30794830769048,39.755085912368486,2.676156345585527,85.0,71.25283061467866,79.15499823101959,67.49778449130118,540.1987337169113,113.41720195053085,10.159231371591568
42.48614547871592,25.56584001903397,7.671606691556821,12.714628770899006,38.4093563031639,4.440806789215649,17.13204342380059,126.52815685174103,36.489608315831106,145.04897996000295,65.16655754731472,85.45254559234358,33.45397671098743,1.4312465580293225,85.0,90.07926337970416,71.30627247614352,66.9530603235697,709.0947091582124,43.649438301832426,8.912147774902866
56.173714529659364,39.744094517680395,10.753555843347023,4.73607384959534,3.974141675394929,0.09340293668332489,18.245675733747404,219.3351721335423,40.025392771572534,101.89470729717345,45.36107305190313,58.098449344239384,15.456970193554564,2.736270669859616,85.0,78.1849844119891,78.91368000878323,63.243213888866315,484.35386378139196,151.19783060450757,8.68348675673107
65.52306948787471,34.64755374682107,7.431166465611897,6.064548800389834,16.12535783328355,3.9646658514800306,8.12430522391367,235.72182520519902,79.13009499505488,123.89498072460586,173.89720015323968,167.8251459254172,5.919185953016415,3.760848958339965,85.0,91.9723162454916,82.21707571650862,74.46579652739237,944.0241941090192,175.22382682115375,13.204145778425925
48.66388780934874,22.041966844089053,17.021657439193163,6.309695587939736,45.82977210258459,7.113786521097489,16.534660446292442,175.22121600919627,24.623096003273446,150.09640101637297,31.49205229631296,170.0768346873501,15.165125335038514,1.489013789084534,85.0,87.16749787040095,70.0346492714471,54.5262645747366,743.8873133845101,81.11818516732922,7.99422755006955
42.48234570065297,21.915603661110705,9.064610649477386,13.076687469740202,12.564936301123911,0.04593604644340843,11.012806551843045,54.98738808248766,78.21342683552871,64.39794610286934,103.95558536736408,82.71708660168538,18.524510387055543,2.061288633736276,85.0,70.0,75.28241550263016,62.87405161588696,329.9816514261115,30.0,17.629059273772135
49.614402767094,38.86859044955955,9.255340988561292,2.153857258748359,18.89218451547499,0.21556678942556662,3.857492291795265,112.22265119012357,19.94018510422974,116.76522457776682,88.32358967705248,94.6789453717259,28.380931881462065,1.641480404080669,85.0,81.15975971086031,72.15330018954624,68.4819951722889,588.7273905183617,68.39215229345437,10.830275025843843
52.7349758046218,27.68773338757604,7.331338179456272,1.7105976794142885,40.73400905986927,2.451478312669596,6.572217084275748,202.42196283705653,20.404988608595293,78.25076454776521,200.03319521987058,109.71134387710003,36.87823218386967,2.8338433951973703,85.0,74.24420662283592,74.79787144801776,62.97280156337429,561.4857757992837,155.68125990378232,2.0074802967910514
58.364968201893916,41.48477719745897,12.19403851762917,4.898208584625715,21.82666272620205,5.8195658953148275,9.52711609370701,256.00201926548164,51.080883337533805,123.0531253659785,35.71176357407761,134.59183228878067,12.122727673829488,3.0828082914385484,85.0,79.52278553824877,76.54336392939702,73.66323014927401,600.1524848329511,162.57734978843365,10.709443721495102
44.545954911990385,37.27641605722351,8.00319420494435,9.53716681977777,41.26205070709935,7.541779957442338,4.561879837761175,241.81813727976345,40.52920606505153,65.11222899217404,128.38029587698634,53.27617218453062,1.9416175008228898,1.281556692725169,85.0,72.32694649661353,68.26617250219545,59.86381218317077,527.6614437052043,151.99276935447025,10.518556981520689
40.11884091170857,42.997204642962345,14.680542945987,13.966161449901138,42.227453498030926,3.9344439771214974,12.968224962527023,56.38123947139274,69.13497709138224,123.20521210650084,85.41039353777805,26.62957889593625,30.432674598404926,2.3854835919726627,85.0,85.06424235030225,81.92103793856893,65.06529167382179,605.8991187219132,30.0,12.798947305342692
65.29246940280417,33.65954590506431,11.94421818457603,4.846929434732593,48.08645073221433,1.8616268426269276,19.507547107040928,263.476348010874,47.70627652901592,89.16779872907757,139.24074077540365,174.49485478953196,1.8216978250758231,4.67259341164265,85.0,73.13747604665409,85.33887180111473,81.67788311128876,668.5122850854756,180.6549948228247,5.8921598206956425
53.65267953864988,43.76377766997872,13.65008961178219,7.231638311940887,23.043354910863528,6.003301790159664,11.30299426619126,211.86562704692756,73.98444489990462,114.18632059993242,80.35834544179556,176.64178463308616,2.6365999637208493,3.773317113700139,85.0,73.12696567696253,85.48839872106979,72.1084233638142,697.8804227100746,159.28207730988936,10.222767702448325
57.20891826463637,20.361115789045137,19.49251351310267,6.796511214437658,28.309885760654108,2.529186707587945,11.773674968245322,289.7774531557791,42.54630157513866,113.36308525134712,65.67390272533325,83.86826768511514,13.276365556266466,4.653763289408422,85.0,84.25296119045427,77.04715997639119,81.51845549671863,591.0805857397941,220.43918684381217,4.214498082058808
64.03984489169355,37.202827556635285,15.429966902381683,7.5638083262272,13.942714545226977,1.4505374264458357,4.650339348197467,236.09008806303228,70.258151518398,91.95851719938938,176.02309787096763,140.31023178918642,13.326850001708245,4.482827852489772,85.0,79.27950777248755,89.92286077036815,76.53598908833324,646.1138430064383,176.26077122850543,4.831017400058684
62.89741113775515,28.943072214864415,13.327153800863286,3.2627309717387187,37.6268061157193,0.08495224706844162,17.344305035473855,111.43569315731834,68.86069686007386,150.37808333330406,201.1346687503078,158.85952445158915,22.003425382463988,4.449745521889776,99.5,92.83134215654464,90.22116434448915,66.48347047698772,1077.3478262151991,74.50492983671604,6.0710897751370245
65.85802195449705,32.074529297553866,17.420556695388186,2.0723191931309,39.99201518057935,3.229855272939795,5.693900313067251,132.1142910603568,36.60330503837696,123.57788758372455,39.91815074642122,112.21176282716615,7.632321735047132,1.9046961527887865,85.0,80.93874360049581,74.7137450311241,56.84854892114352,652.3775428168308,96.99613730214158,5.704339902310294
49.658531100120456,33.742677085491465,6.2113691960762605,5.125849222050311,11.248386769569459,2.0157461960296743,14.0610985595042,258.3284379740401,70.60433460103333,142.44053281505654,214.85794442395803,171.1468418722009,26.312992508125078,3.352041268387174,91.1677921545809,92.55469793014016,85.87471052470097,71.2654668218343,998.5234512835113,189.45417861412065,11.271233565021413
45.81383660318038,36.24952367750495,9.29250576229341,2.2526913175296936,3.4136877389463027,0.4110764571862848,2.914815109502676,298.7299088184062,58.60331467084387,126.50823032502281,124.30996928160188,80.40128137311672,32.28472853615056,3.887334930707516,92.56568464989302,89.81653622758847,85.9672398799855,73.77762218185518,714.0439779038617,247.36395867677783,5.690074373683502
40.38110746643895,23.913737119197734,19.526101064848987,5.508339088704974,34.54051493646195,7.598957512960722,17.656800074328423,249.31139853748917,10.738802871768689,85.46010204172318,20.668364897802835,167.91253912467604,32.48306322984178,1.1273355888968246,85.0,70.0,64.43493915440753,51.27680055883349,247.71776245296434,133.70214393445738,3.5898707929240175
51.8817115361684,32.44620226014981,9.017199596220493,6.969298288863602,11.16245961403268,2.460131679596075,9.154075474284934,274.2401041011724,45.330609593173534,61.29777209350957,81.81161848997932,27.125396883437787,34.86882503345044,2.9309552989715453,85.0,70.0,73.03449654884851,61.69878938881969,284.91052868777524,192.73595715978126,8.370012293425457
58.19515415662228,37.627864984620956,9.662073630867319,4.549315650464077,29.383091776849763,7.508838748722857,3.2574354518449553,149.59321313567017,10.973118198427333,145.32337158005208,33.115567855565885,148.51339101841972,19.648290940367147,1.1938643580363784,85.0,82.61471317159705,72.78559344054564,57.53204138177195,689.8255379099281,111.63906151451505,2.4233096960786735
56.99552893703819,24.25001386427874,7.147980598714865,0.32356308014284685,14.155056154294474,0.563904503297814,6.964798545044106,117.25055317891606,13.977002773856249,60.252593433343726,161.0173343444369,172.60568155830362,21.310112446860487,1.0509754233869946,85.0,70.0,68.14833909269417,53.492285178720714,424.76120054333256,57.15283284935952,3.9144770824166164
66.36448657699418,21.51969001891597,7.434879285063881,2.4215707850478148,23.813129693421207,3.593949937716709,17.746200232302204,247.58084407755553,33.200309526878264,109.51502713382337,140.2174353660268,111.69176842325048,7.750958622025754,2.6373823650369754,85.0,75.48942898680812,78.71888112622142,58.212064597915344,783.642809444185,165.78129234426302,6.799649780100684
64.83334969192573,40.626184745368874,6.654794905366348,5.9503953040528055,26.798733676938713,0.7601789514738497,17.620304047995713,52.656898716630664,22.24717626374556,135.96140701525306,121.64268781326399,97.50974664106494,12.714413510130264,4.189375657932824,85.0,89.57242606965238,76.7825390514353,76.11048795632341,824.8111142852964,30.0,2.5343143878307623
54.89605868487385,28.076709110292303,18.106590081365635,2.6228679441303218,24.877508032343695,4.080779940249465,16.510968089177076,136.18619138656183,49.088251418814494,129.70533748464814,216.22487990950276,117.60213862741861,13.166344894831186,2.08029408242984,85.0,86.29104800533635,77.10831977107252,64.99905242080743,932.3100228956768,52.63691983206245,13.165698483886299
43.680730849767365,26.008110183479406,14.254023440843099,5.394949263423746,26.754823204653665,3.671457363648056,15.163041578760978,257.42336734580095,72.92247483816024,156.52522718982632,138.84325512674465,82.43512080299783,36.590027586548864,2.5747027686718127,90.32568370958045,98.0,88.14656985479374,78.48806476924602,929.0950434750962,188.2254579082636,13.632076422085285
55.01729805445291,26.903519253462935,19.503900384316147,1.9330419109459673,18.982442007323243,3.2549995396008393,5.877580293434051,198.07707539621362,19.681896099985714,107.49567076410094,177.2357657867309,189.58575806968406,15.526104186556374,1.8611314905476766,85.0,77.64157642574467,75.7976416522703,58.83387269223615,776.2255211455514,128.4746401869117,2.0
67.58458267299046,43.292006675172765,10.870166166258912,8.95071740485928,7.638559950356438,1.4068895901853606,8.005565000147993,275.350845003637,47.61149625508158,132.40852651078464,65.14566875425362,27.570912908090655,24.882888052266598,1.7384347490519971,85.0,84.70508234504709,78.26141846927595,53.04224049977364,706.7002842477099,158.2155479014904,10.730563186392924
66.42567433237143,35.93241087558556,18.731319346157292,9.47934640378013,42.2945978126138,5.928512386311856,18.2415075262121,77.4797164959222,43.15553055386483,111.79293139689811,72.79250307594995,108.69232231926674,19.50517060818868,2.5053216345083906,85.0,74.1281054551961,79.05431382748434,69.36092665175671,613.5195949840003,30.0,7.291864212447946
60.22226779919191,43.27910077056565,11.847955325405948,14.821827041847161,42.83556153440418,6.4712228717109745,17.552428992863916,283.14791548103983,14.872048141714929,152.97782025496622,47.621845293787594,116.13319769968938,30.745763732623743,4.308966610416725,85.0,84.60582527157452,67.26082511037218,78.16588257934424,779.7461240579345,193.41566446888856,2.0
59.76717219310096,39.93163518733393,8.388272690090226,6.215462432948189,49.82240845250088,7.319398126576959,8.563567255307309,185.99337339785058,56.15973569899653,93.87743244170741,234.5179960308642,173.56513657809526,1.4301798825739187,1.738914134406731,85.0,73.3290465968065,80.2251195210503,51.83956937211712,843.8757002665659,104.00336316110835,12.33181426010303
64.87096356336998,41.763359872599125,16.450167992419782,10.629142200906198,3.48332929293971,0.23889371138948778,13.325002874204785,277.8581047679693,49.98770717796931,140.2351744611519,224.95185639375703,103.9810320309136,0.6531206226642805,2.899831015074362,85.0,93.41398296816614,78.14787761550326,65.09609047738878,1134.4820466481056,194.47327155761369,12.671961430322465
60.61115232024328,22.210714303851958,13.222907328821396,0.23878946355229969,40.842850033466384,2.6528751715758814,7.836029457492714,86.53958775906743,59.82827589115267,92.39594871193678,107.52617629393717,167.2091956400099,26.773987161003223,3.0395543589173015,85.0,71.99285249287952,83.55015773857657,74.47826510537111,500.69902110756897,53.25699493332416,8.923559821837088
58.72578552979763,22.80393813746915,19.345816486422656,11.572913274513398,10.29362364496224,4.790629557558771,1.3435413565160443,116.58186155361915,30.23931083284242,157.17213438534105,185.81282680078635,112.42629771457406,32.49358532125749,1.267428531799077,85.0,96.37020732630802,69.56540225659066,54.99266469627062,1068.1481787658504,78.04595885201793,8.408944609314311
52.052847702282044,42.51983657733406,12.086451681011802,4.075997786100217,26.398596390772095,6.749894457005965,18.43888541810901,258.97387467175804,30.685296784934305,69.6708841004805,191.29806228588913,165.45514193844244,20.886335201010382,4.189629611331421,85.0,70.00672680976388,77.09816217517142,81.81080131906866,564.3343617673138,155.28883982066466,2.1342802415180193
51.98520287692217,37.91549730402264,6.970824501588272,12.954307979831269,0.8592800278869319,1.6778430812278877,2.6815758482769847,122.2593494941579,42.018449238715895,138.6971862992961,105.858661954271,180.60935028000168,28.543804698964234,2.3531280006062367,85.0,82.03200816997207,72.96242448634845,67.98431040484127,789.1627883597439,89.97814871309107,9.735894725936737
54.59030613766524,39.4083275938894,6.214610925058132,0.7070856781312318,7.906903031298367,3.7165093114308316,11.773288133736187,51.81213712174877,44.94246061740572,101.23235810029365,118.93184289848135,104.71183455258132,4.317678967207357,4.801172152102385,85.0,76.52411292938781,90.1800102469134,87.93591254296128,692.7674537476901,30.0,2.649540967357467
66.45189696839896,33.2289729089362,6.732735387761355,0.5492922752358215,12.573540559580648,3.0967171104790348,10.541434479781978,203.06725186678923,56.38615257047609,119.98510034531365,228.24470337317635,40.985616939801375,24.569527301283568,3.305310823280859,86.77077225986773,89.50762820676674,87.06484973245904,75.2940983040075,959.8335294728473,134.6921749729128,5.558954379221766
